p_1,p_2,p_3,e_1,e_2,e_3,vb_1,vb_2,vb_3,wb_1,wb_2,wb_3,rb_series_1,rb_series_2,rb_series_3,rb_dot_1,rb_dot_2,rb_dot_3,Fl_series,Fr_series,rb_dot_dot_1,rb_dot_dot_2,rb_dot_dot_3
0.502994113904815,0.947249156410228,-1.62674515974856,-0.126393200522873,0.101907684673593,0.52970685830103,0.50125797875929,0.0183988497543879,0.175534464229739,-0.0044123961862943,0.107912954764575,-0.701081446686097,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.51009604368349,0.952361832568136,-1.62477048390966,-0.12777879321723,0.102184021614803,0.517405499723348,0.504079088246515,0.0202239326020608,0.174771508011822,-0.0035250059741564,0.10854498607563,-0.704369079774382,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.517283304859832,0.957440355828205,-1.6228204078959,-0.129162358614051,0.102455393278998,0.505045062618114,0.506858505029431,0.0220775636769486,0.174003037532518,-0.0026326023419206,0.109179513570247,-0.707615773695656,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.524554379005875,0.962482051699707,-1.62089525965411,-0.130542693381778,0.102719160984943,0.492626324027028,0.509595685263374,0.0239589891178658,0.173229417623144,-0.0017354856707444,0.109816440523807,-0.710821253638727,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.531909340950681,0.967485742075281,-1.61899501907823,-0.131918081297311,0.102973118365997,0.48015082100914,0.512290115430028,0.0258674200619562,0.172451032738937,-0.0008339309024587,0.110455647560739,-0.71398525512792,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.53934785017509,0.97245005857425,-1.61711989382152,-0.133292448206765,0.103218189009848,0.4676199229678,0.514941316521965,0.0278020577452847,0.171668244332666,7.17954135924518e-05,0.111097090766659,-0.717107518430566,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.546868942245771,0.977371927345747,-1.61526975839165,-0.134665454129127,0.103455026362511,0.45503402286268,0.51754882776472,0.0297620859965146,0.170881428198274,0.0009813874053088,0.111740636834954,-0.720187817112232,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.554472699846519,0.982251128557975,-1.6134447096742,-0.136032036118707,0.103682738376532,0.442395652284712,0.52011222514689,0.0317466520724675,0.17009094738971,0.0018946887028661,0.112386357227048,-0.723225867155336,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.562157954312456,0.987084587613515,-1.61164470418158,-0.137391183459595,0.103901103049335,0.429705226923428,0.522631118603415,0.0337548847440526,0.169297161360887,0.0028113865655058,0.113034133816311,-0.726221464197002,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.569924382843229,0.991870138095104,-1.60987015158673,-0.138741906072266,0.104110066720699,0.416964490362415,0.525105151121422,0.0357858820729473,0.168500430388572,0.003731180339976,0.11368384894415,-0.729174411891758,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.577772445594356,0.996606878164344,-1.60812032379246,-0.140089953485269,0.104311690215841,0.404173735539014,0.527534001685586,0.0378387277666574,0.167701106745676,0.0046537764562121,0.114335369298273,-0.732084539925264,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.585700358675444,1.00129230219989,-1.60639524133501,-0.141432360581966,0.10450312093965,0.391335066533819,0.52991738175296,0.0399124796832388,0.166899539388859,0.0055788534102848,0.114988505056428,-0.734951703729944,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.593708579689954,1.00592558735672,-1.60469532452181,-0.142765134761497,0.104683617183276,0.378450050337182,0.532255033100493,0.0420062087971605,0.166096049321415,0.0065062606774634,0.115643074041997,-0.737775771214787,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.601795461265426,1.01050325322631,-1.60302104141205,-0.144089704562231,0.104854543074808,0.365519664848015,0.534546740033285,0.0441189356721064,0.165290980119203,0.0074357223030078,0.116298920818271,-0.740556617268676,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.609960798757327,1.01502467288907,-1.60137164456228,-0.14540538121775,0.105013534274057,0.352545936506103,0.536792321873607,0.0462496557302975,0.164484648338657,0.0083669444311364,0.116955895817321,-0.743294125262462,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.618203823531357,1.01948720188069,-1.59974763013217,-0.146713405975608,0.105162644382671,0.339528953935045,0.538991631554818,0.0483973522481455,0.163677371952521,0.0092996666924505,0.117613845860369,-0.745988197275776,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.626523532717777,1.0238887923977,-1.59814871931259,-0.148010741650544,0.105299024666473,0.326470962757279,0.541144564988017,0.0505609969840251,0.162869443578684,0.0102335878619919,0.118272595686847,-0.748638754055028,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.634919059375738,1.0282272457581,-1.5965753469238,-0.149298284226394,0.105423474841036,0.313373225110243,0.543251053825117,0.0527395478014694,0.162061172615043,0.011168446968553,0.11893197733853,-0.751245725222557,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.643389912590664,1.03250105430405,-1.59502696329166,-0.150573837510463,0.105534942678179,0.300237472086608,0.54531108144685,0.0549319503131636,0.161252825163755,0.0121039741552239,0.11959178659347,-0.7538090672292,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.651934777707475,1.03670827056125,-1.59350394753918,-0.151838270782176,0.105633080687274,0.287064319001179,0.547324655343964,0.0571371020796748,0.160444692234205,0.0130398761372531,0.120251834558532,-0.75632874639571,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.660553011304243,1.04084687233353,-1.5920061802365,-0.153089788470439,0.105717580874618,0.273855743000064,0.549291831808312,0.0593539379138679,0.159637026100193,0.0139759031363823,0.120911924953928,-0.758804742552564,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.66924417211836,1.04491526354176,-1.59053320698282,-0.154326327361009,0.105788945419176,0.260613481946442,0.551212698493701,0.0615813903870124,0.158830084276496,0.0149117899444027,0.121571870711414,-0.761237050218134,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.678006809552615,1.04891099346366,-1.58908562106627,-0.155549410768748,0.105846013517816,0.247338303764213,0.553087393255907,0.0638183698877973,0.158024109024305,0.0158472731732577,0.122231479007244,-0.763625680499323,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.686840156631944,1.05283246523118,-1.5876628451815,-0.156756833149185,0.105887830490748,0.234031468002883,0.554916101914416,0.0660637704506561,0.157219333983391,0.0167821138767632,0.122890488071096,-0.765970672086827,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.695742903983422,1.05667752956543,-1.58626498489812,-0.157949232330461,0.105916082757449,0.220694758070323,0.556699043077719,0.0683164957054319,0.156415967218081,0.0177160539968355,0.123548698463853,-0.768272067648369,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.704714318309763,1.06044449379756,-1.58489192895866,-0.159125428538735,0.105928454853587,0.207329821686706,0.558436477339904,0.0705754392330041,0.155614213262498,0.0186488365951472,0.124205881460201,-0.770529934552043,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.713753531957983,1.06413103569375,-1.5835435501884,-0.160283005210128,0.105925929697,0.193937827002527,0.560128716910026,0.0728394551405789,0.154814257519624,0.0195802218709569,0.124861816681203,-0.772744351721358,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.722859151871984,1.06773584071804,-1.58221981742853,-0.161423162934657,0.10590831975551,0.180520270024507,0.561776106485362,0.0751074410944934,0.154016265626533,0.0205099688792491,0.125516268762858,-0.774915415000888,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.732030009282319,1.07125673581625,-1.58092067792172,-0.162544031109212,0.105875027945747,0.167078666414066,0.563379041834895,0.0773783002162395,0.153220399491344,0.0214378292746962,0.126169023555916,-0.777043235910575,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.741265202307574,1.07469202561854,-1.57964600986276,-0.163643557545905,0.10582794454778,0.153613961368691,0.564937953029529,0.0796509146766057,0.152426780702793,0.0223635741350673,0.126819837073936,-0.77912794453023,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.750563792321585,1.07804061420496,-1.57839552432233,-0.164722337425348,0.105765148353638,0.140127321943138,0.566453314361509,0.0819241614532367,0.151635534819455,0.0232869790670679,0.127468481737622,-0.781169680336162,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.759924257146393,1.08130054967216,-1.57716925181659,-0.165779858412413,0.10568737638936,0.12661930582571,0.56792564396193,0.0841969200648356,0.150846761230186,0.0242078283208105,0.1281147053809,-0.783168602883185,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.769345843443505,1.08447098731714,-1.57596713584088,-0.166816306047533,0.105593836938138,0.113091614776924,0.569355497633249,0.0864680862054482,0.150060571860011,0.0251258794144133,0.128758282183948,-0.78512488983921,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.778827230284253,1.08755043728494,-1.57478881205107,-0.167831485813153,0.105484750845228,0.0995451728464025,0.570743470891197,0.0887365512743967,0.149277060156934,0.0260409297008367,0.12939897771197,-0.787038731312673,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.788366565453093,1.09053748404268,-1.57363424268914,-0.16882394900462,0.105362161974802,0.0859810251617995,0.572090214211753,0.0910012262912421,0.148496259764298,0.026952548635024,0.130036513128771,-0.788910352130506,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.797963956650079,1.09343048139929,-1.57250301475045,-0.16979240608333,0.105225587241892,0.0723985558523063,0.573396406988108,0.0932610158779174,0.147718225576427,0.0278607446984181,0.130670677042675,-0.790739969275552,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.807617625911603,1.09622885222415,-1.57139479506757,-0.170735832521423,0.105075538209343,0.0587996047965077,0.574662786211191,0.0955148364936288,0.146942981415855,0.0287653232986516,0.131301226219453,-0.792527822696089,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.817325865501341,1.09893097442051,-1.57030930109462,-0.171652950710062,0.104914179545726,0.0451853536352853,0.575890123839866,0.0977616229136254,0.146170539539759,0.0296660830814093,0.131927936262169,-0.794274168879369,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.827087636877646,1.10153550835475,-1.56924670957426,-0.172547501820544,0.104739302200968,0.0315551900935281,0.577079226630913,0.100000322408855,0.145400895607281,0.0305628528901211,0.132550569216089,-0.795979277254479,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.836901324068442,1.10404108485265,-1.56820638581887,-0.173418225086301,0.104553407270379,0.017910648608254,0.578230944999279,0.102229881793921,0.144634033406341,0.031455442645109,0.133168900452213,-0.797643434032507,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.846765487881361,1.10644751065465,-1.56718832908586,-0.174262928248606,0.104358390922026,0.0042520834115932,0.579346182506276,0.104449270993586,0.143869898619108,0.0323436817767824,0.133782701107343,-0.799266941010238,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.856678751808976,1.10875292429268,-1.56619197513662,-0.175084472172381,0.104154043144325,-0.0094203358250786,0.580425878721663,0.106657472863676,0.143108420760998,0.033227390472145,0.134391778644141,-0.800850121249234,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.866639609546923,1.11095620142005,-1.56521712179793,-0.175881297632622,0.103942361971016,-0.0231067621586947,0.58147099370617,0.108853514805434,0.142349527206899,0.0341064335411235,0.134995912226227,-0.802393307087695,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.876646495740061,1.11305656171766,-1.56426323816281,-0.176654442761298,0.103723511309077,-0.0368068547138803,0.582482556812795,0.111036371178783,0.14159311675556,0.0349806232655783,0.135594898069611,-0.803896837971316,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.886698028376432,1.1150526500463,-1.56333036529055,-0.177403686112522,0.103499303078956,-0.0505209017285306,0.583461622433993,0.113205070272466,0.140839077528174,0.0358498221487707,0.13618854755022,-0.805361068443964,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.896792714913328,1.11694326937722,-1.56241800472687,-0.178128917944061,0.103267440306718,-0.0642484348088445,0.584406438101934,0.115361100117623,0.140089516107183,0.0367138684637444,0.136776655824267,-0.806786373049093,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.906928879826227,1.11872741971307,-1.56152577319703,-0.178829513116521,0.103030693014116,-0.0779895252567872,0.585317811774175,0.117503799159542,0.139344526726777,0.037572597556292,0.137359043433243,-0.808173142694061,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.917104691770074,1.12040418416188,-1.56065347462998,-0.179506878782501,0.102791724048913,-0.0917438941406072,0.586196583659712,0.119632523430444,0.138604192506866,0.0384258784478914,0.137935504119368,-0.809521771176931,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.927318784946031,1.12197248165476,-1.55980086878143,-0.180161471787504,0.102548426996504,-0.105511822446343,0.587043601419663,0.121746678520427,0.137868588997398,0.0392735430640574,0.13850586664352,-0.810832667185287,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.937569363601527,1.12343115078657,-1.5589680250209,-0.180795579869688,0.102303169414892,-0.119293136384895,0.58785975864292,0.123845665473645,0.137137790295796,0.0401154498302032,0.139069965153697,-0.812106261537929,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.947854696269268,1.12477916710756,-1.55815426013461,-0.181405518881912,0.102055644640437,-0.133087725161876,0.588642705502973,0.125928615239362,0.13641235737207,0.0409514682431603,0.139627647089156,-0.813343003531641,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.958172954537482,1.12601539885846,-1.55735923545985,-0.181996759182739,0.101807300228222,-0.146895378855573,0.589392915670822,0.127994950006385,0.135692466457409,0.0417814375689309,0.140178757537195,-0.814543358246401,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.968522535673559,1.12713894042439,-1.55658298139168,-0.182565284704648,0.101557699785376,-0.160716381838191,0.590110877637675,0.130044095384689,0.134978263330441,0.0426052305026979,0.140723141553583,-0.815707787194186,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.978901543965765,1.12814854252825,-1.55582509573728,-0.183112147989551,0.101308585377211,-0.174550635171389,0.590797051655158,0.132075517474502,0.134270010787226,0.0434227000694158,0.141260637120734,-0.81683671986286,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.989308607067005,1.12904412942896,-1.5550847946976,-0.183641521046176,0.101064118123143,-0.188397578085165,0.591451929447545,0.134088691153081,0.133567844998058,0.0442337398169809,0.141791134189009,-0.817930724599166,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
0.999741517971961,1.12982421334179,-1.55436230886463,-0.184151695139694,0.100823115225182,-0.20225711981441,0.592075995054638,0.136083137459059,0.132871875931197,0.0450381907346497,0.142314487097269,-0.818990300917812,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.0101992698908,1.13048766484506,-1.55365682500991,-0.184644025948673,0.100585192238671,-0.216129837699697,0.592669731195596,0.138058380255402,0.132182283455771,0.0458359560094017,0.142830581100084,-0.820015970345864,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.02067997540533,1.13103323937133,-1.55296819493136,-0.185119602582756,0.100353606258344,-0.230015694234363,0.59323361243874,0.140013970738272,0.13149925151317,0.0466268997209558,0.143339312422543,-0.821008264240932,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.03118152017126,1.13146082302505,-1.55229648292814,-0.185577657677178,0.100127263765825,-0.243913697847846,0.593768130461576,0.141949486930544,0.130822814597146,0.0474108940234198,0.143840565424765,-0.821967729944317,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.04170194084002,1.13176929651269,-1.55164078070429,-0.186019715021842,0.0999068861461414,-0.257824067436517,0.594273769753747,0.143864529245549,0.130153110130403,0.048187814364747,0.144334246570371,-0.822894918725913,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.05223981534836,1.13195785125323,-1.55100096310171,-0.186446511462189,0.0996945538509541,-0.271746711599917,0.594751011547955,0.145758698848584,0.12949028788014,0.0489575397250899,0.144820267607345,-0.823790394357649,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.06279312444529,1.13202611082328,-1.55037687680228,-0.186857832562228,0.0994917215304875,-0.285681422938346,0.595200344074481,0.147631610037088,0.128834544092776,0.0497199433247909,0.145298549388225,-0.824654733879722,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.073359760172,1.13197306199994,-1.54976819672693,-0.187255969365014,0.0992969631065274,-0.299627712527768,0.595622258301989,0.149482915576843,0.128186018360613,0.0504749197302361,0.145769037827675,-0.825488523384518,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.08393803859393,1.13179803662099,-1.54917470947167,-0.18764158753216,0.0991136224014216,-0.313585641692306,0.596017238253378,0.151312289138977,0.127544822591816,0.051222365191006,0.146231654931565,-0.826292364735005,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.09452603814057,1.13150053303083,-1.54859627406768,-0.188016265229574,0.0989392708630458,-0.327554963896185,0.596385756034775,0.153119451533927,0.126911057391432,0.0519621617873978,0.146686348177742,-0.827066868401063,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.1051216036069,1.13107949704323,-1.54803187967798,-0.188379101745447,0.0987764097590208,-0.341535217416546,0.596728289948691,0.154904117264964,0.126284850310456,0.0526942045774867,0.14713306633419,-0.827812654157256,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.11572306908892,1.13053435351573,-1.54748164714479,-0.188731239170421,0.0986257119893875,-0.35552653479655,0.597045321221917,0.156666027020153,0.125666330601757,0.0534183886646279,0.147571766397191,-0.8285303487588,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.12632765230781,1.12986483434716,-1.54694599573179,-0.189073535572573,0.0984853506492249,-0.36952985131004,0.597337336136705,0.158404946144431,0.125055561663748,0.0541346070332072,0.148002430125097,-0.829220588845589,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.13693475335504,1.12907064477407,-1.5464242294146,-0.189407031857497,0.0983577776970425,-0.383543715988007,0.597604796259141,0.160120631154689,0.124452732917228,0.0548427604618538,0.148425020609213,-0.829884020639378,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.14754171350692,1.1281507754731,-1.54591618156019,-0.189730491452494,0.0982398882154572,-0.397567655435509,0.597848179359782,0.161812887307647,0.123857954306186,0.0555427661448941,0.14883952047072,-0.830521296187862,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.1581469820972,1.12710461247358,-1.54542159588719,-0.190046843788433,0.0981335615055122,-0.411601634553855,0.598067950124668,0.16348154551049,0.123271325535831,0.0562345158800936,0.149245926748529,-0.831133074131628,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.16874938916249,1.125932110771,-1.54494005170567,-0.190357194427884,0.0980371710469899,-0.425643568256662,0.598264566185212,0.165126432133131,0.122692955318203,0.0569179662420675,0.149644224471054,-0.83172003447053,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.17934624281952,1.12463334715875,-1.54447170633521,-0.190658224486523,0.0979514544855627,-0.439694173126064,0.598442173918526,0.166747579920521,0.122121413526035,0.0575930214660522,0.150034375758925,-0.832282836059633,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.18993551302867,1.12320803992159,-1.54401657986932,-0.190954383006504,0.0978750920343129,-0.453753177583547,0.59859827826554,0.168344731904633,0.12155800221466,0.0582595935205092,0.150416377079159,-0.832822158648779,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.20051529357677,1.12165532306245,-1.54357448617911,-0.191243860007398,0.0978075518345914,-0.467821197543907,0.598733395174349,0.169917799447652,0.121002758628184,0.0589175965022099,0.150790210296658,-0.833338691001384,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.21108343593743,1.11997506969318,-1.54314515702508,-0.191526544053096,0.0977484402436481,-0.481897307021348,0.598848031032779,0.171466703179075,0.120455708574962,0.0595669652485001,0.151155882460983,-0.833833120687438,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.2216380902023,1.1181668941306,-1.54272855511249,-0.191803402140269,0.0976972788277956,-0.495981479693631,0.598942691388719,0.172991368761278,0.119916923417228,0.0602076288047283,0.151513387484224,-0.834306143047482,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.2321795700284,1.11623113424782,-1.54232290379811,-0.192078582749888,0.0976555238023096,-0.510070553762697,0.59901787689255,0.174491751788276,0.11938644747242,0.0608395438336926,0.151862712647921,-0.834758456684429,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.24270371038766,1.11416732194857,-1.54192961783648,-0.192349251808363,0.0976201643581133,-0.52416715428718,0.599074075249382,0.17596782834932,0.118864297403005,0.0614626463140811,0.15220387439068,-0.835190763013089,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
1.25320739525606,1.11197466931381,-1.54154899587144,-0.192611674341828,0.0975936970091941,-0.538272545227306,0.59911179553812,0.177419588894304,0.118350523050404,0.0620768789024497,0.152536884516875,-0.835603763390423,0.0947,0.0006,0.238,0,0,0,0.01176,0.05978,0,0,0
