p_1,p_2,p_3,e_1,e_2,e_3,vb_1,vb_2,vb_3,wb_1,wb_2,wb_3,rb_series_1,rb_series_2,rb_series_3,rb_dot_1,rb_dot_2,rb_dot_3,Fl_series,Fr_series,rb_dot_dot_1,rb_dot_dot_2,rb_dot_dot_3,vb_dot_1,vb_dot_2,vb_dot_3,wb_dot_1,wb_dot_2,wb_dot_3,alpha,beta,vb_dot_sim_1,vb_dot_sim_2,vb_dot_sim_3,wb_dot_sim_1,wb_dot_sim_2,wb_dot_sim_3,radius
0.388441350411488,0.78857419171336,-1.6057618814622,-0.121065352736459,0.0979442483000845,0.581960220414081,0.488465391597333,0.0360061875648818,0.171129863828393,-0.00219993816372028,0.0892447395893761,-0.628055286851144,0.0947,0.0006,0.238,0,0,0,0.01372,0.05684,0,0,0,0.177771622642902,0.0855207082506028,-0.0512260787637675,0.0554266528754481,0.0281652597921428,-0.173485028245974,0.336979321004616,0.0694551929191018,0.302551588592959,0.236486332210755,0.109883020846289,0.326188928096324,-0.272928687534614,0.0732546741830852,0.777141755029894
0.394861985706776,0.794164269561498,-1.6038350321755,-0.122167334491623,0.0982313744673932,0.571089410334379,0.491428251974714,0.0374315327023919,0.170276095848997,-0.00127616061579614,0.0897141605859118,-0.630946703988577,0.0947,0.0006,0.238,0,0,0,0.01372,0.05684,0,0,0,0.175631191376093,0.086507849989145,-0.051473768770256,0.0554253262510924,0.0286844721435142,-0.170990645676399,0.33354649113118,0.0718471042451999,0.300785575457504,0.237434201591324,0.109875721625974,0.3267426225935,-0.273426298008128,0.0733850961489687,0.778519435688096
0.401368215384948,0.799730950993872,-1.60193498566523,-0.123259629256458,0.0985019020089382,0.560173352096152,0.494355438497649,0.0388733302022109,0.169418199702826,-0.000352405178277939,0.0901922351216371,-0.633796548083184,0.0947,0.0006,0.238,0,0,0,0.01372,0.05684,0,0,0,0.173475057943268,0.0874566546212112,-0.0517029320297496,0.0554004666087596,0.0291929730509738,-0.16849715066561,0.330161424650843,0.0742505797115132,0.298986165970063,0.238315110429649,0.109863333139911,0.327199947420054,-0.27384351629,0.0734531666796566,0.779893520745351
0.407961086002767,0.805272949151629,-1.60006139791878,-0.124341792732766,0.0987545032268115,0.549214785423156,0.49724668946337,0.0403309411125645,0.168556484168997,0.000570935931868054,0.0906787846724866,-0.63660483392761,0.0947,0.0006,0.238,0,0,0,0.01372,0.05684,0,0,0,0.171305465001744,0.0883691088483912,-0.0519144945793554,0.0553529624717635,0.0296894457011448,-0.166006882596295,0.326823558238161,0.0766646367991925,0.297152916212685,0.239128820657031,0.109845254296222,0.3275608329965,-0.274170585880356,0.073460828157476,0.781262495939561
0.41464141540358,0.810788277337433,-1.59821363255621,-0.125414011542629,0.0989938104586559,0.53821735285071,0.500101780546733,0.041803759593371,0.167691242592674,0.00149348530639745,0.0911736087675057,-0.639371615304215,0.0947,0.0006,0.238,0,0,0,0.01372,0.05684,0,0,0,0.169123860233138,0.0892406577526819,-0.052105106620961,0.0552811180322438,0.0301719944132475,-0.163522165542833,0.323532299104307,0.0790883784760938,0.295286640330372,0.239875062228927,0.109820457049585,0.327827373698927,-0.274441304718171,0.0734098888966759,0.782624744573091
0.421408068332604,0.816274478905749,-1.59639265394065,-0.126471631259661,0.0992141689348036,0.527179047539205,0.502920511550618,0.043291103889249,0.166822824148991,0.00241483727360151,0.0916764753410598,-0.642096984729929,0.0947,0.0006,0.238,0,0,0,0.01372,0.05684,0,0,0,0.166933123962307,0.0900710631124904,-0.0522776507757683,0.0551884029246607,0.0306417833139402,-0.161045687403729,0.320287162034208,0.0815207840845591,0.293386065446856,0.240554082431579,0.109788788215942,0.32798313209762,-0.274614120340632,0.0733027538276612,0.783978664810288
0.428259409996188,0.821730541055171,-1.59459675868496,-0.127516194841081,0.0994149130460948,0.516097917165942,0.505702730283324,0.0447922882744572,0.165951529969395,0.00333464398901252,0.0921871717296255,-0.644781079519991,0.0947,0.0006,0.238,0,0,0,0.01372,0.05684,0,0,0,0.164734434865892,0.0908601604302366,-0.0524303181036562,0.0550734302018503,0.0310949966174456,-0.158578533426035,0.317087568647457,0.0839608469594187,0.29145100122971,0.241165768349049,0.109749562234334,0.32803603772682,-0.274683750323095,0.0731413066749502,0.785322638067045
0.435197999418299,0.827153032781299,-1.59282894783493,-0.12854750405067,0.0995967197016493,0.504982796901715,0.508448304197755,0.0463066242816278,0.165077691334334,0.00425253449237669,0.0927054216732496,-0.647424055077092,0.0947,0.0006,0.238,0,0,0,0.01372,0.05684,0,0,0,0.162529559407807,0.0916077525525934,-0.0525631958029166,0.0549435881380627,0.0315364284927822,-0.156119619530397,0.313933005725206,0.0864075756105508,0.289481570454531,0.241710178461508,0.109702014248174,0.327987086456159,-0.274654651091574,0.0729275614257716,0.786654956007234
0.442222360818169,0.832540087334076,-1.59108712509266,-0.129564301209347,0.0997597013747208,0.493832019061366,0.511157130187885,0.0478334201575044,0.164201638070952,0.0051682609613444,0.093231028814796,-0.650026048735932,0.0947,0.0006,0.238,0,0,0,0.01372,0.05684,0,0,0,0.160320234676905,0.0923126354296436,-0.0526770234676105,0.0547929179806216,0.0319635247999636,-0.153671253090435,0.310822962803773,0.0888599914545595,0.287477815670878,0.242187499232388,0.109645537100089,0.327832939200212,-0.274527176357969,0.0726633982343192,0.787973905479476
0.449331508445195,0.837890688791289,-1.58937079168559,-0.130569205699317,0.0999037777809124,0.482644016132211,0.513829134099167,0.0493719640813318,0.163323687679826,0.00608147626102143,0.0937637542281287,-0.652587236287439,0.0947,0.0006,0.238,0,0,0,0.01372,0.05684,0,0,0,0.158109234487751,0.0929746828720361,-0.0527716124949879,0.054623884406942,0.0323757200006305,-0.151235858569305,0.307756913770969,0.0913170972532102,0.285439782684213,0.242597725298902,0.109579372571143,0.327585898246058,-0.274300035455019,0.0723506074574983,0.789282206009207
0.456528046471953,0.843201360530543,-1.58768155352987,-0.131557185887915,0.100027118348373,0.471427025244202,0.516464288007296,0.050921542129199,0.162444160804909,0.00699187433447047,0.0943033495614725,-0.655107833930261,0.0947,0.0006,0.238,0,0,0,0.01372,0.05684,0,0,0,0.15589793875574,0.0935939361697737,-0.0528461492836391,0.054444508445906,0.0327702357538182,-0.148817106292105,0.3047343353323,0.0937779058272882,0.283367203985235,0.242941498896816,0.109503302252677,0.32722793670058,-0.273959311194846,0.0719915590025939,0.790578443816149
0.463809173547441,0.8484710943346,-1.58601716247729,-0.132529680146184,0.100132824097115,0.460176279865829,0.519062586986558,0.0524814410653619,0.161563391650182,0.0078992828085689,0.0948495201573695,-0.657588119035129,0.0947,0.0006,0.238,0,0,0,0.01372,0.05684,0,0,0,0.153689060834388,0.0941716271614623,-0.0529008264278497,0.0542459384624328,0.0331478689372711,-0.146414513134161,0.301754738951796,0.0962414468382485,0.281260860755262,0.243219061069593,0.109416380177617,0.326766269712205,-0.273526739287833,0.0715879127282415,0.791861219101143
