p_1,p_2,p_3,e_1,e_2,e_3,vb_1,vb_2,vb_3,wb_1,wb_2,wb_3,rb_series_1,rb_series_2,rb_series_3,rb_dot_1,rb_dot_2,rb_dot_3,Fl_series,Fr_series,rb_dot_dot_1,rb_dot_dot_2,rb_dot_dot_3,vb_dot_1,vb_dot_2,vb_dot_3,wb_dot_1,wb_dot_2,wb_dot_3,alpha,beta,vb_dot_sim_1,vb_dot_sim_2,vb_dot_sim_3,wb_dot_sim_1,wb_dot_sim_2,wb_dot_sim_3,radius
-0.526817458525065,-1.84643658080659,-1.51445102066311,0.00718037630378409,0.0870227520841813,0.524022557622231,0.363407666664825,-0.0247531169492185,0.197486831427871,0.00160721851671739,0.029175017820122,-0.00446838051082154,0.0847,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.140441119320376,-0.0292913833938389,-0.0919144080159628,0.0173522373871025,-0.0508812088660582,0.11753011402262,0.497785506914723,-0.0597764480115276,0.157010365043673,0.0380226614901007,0.088173268114556,0.00639963325502637,-0.159482278713414,0.0554956906416707,89.0373782053238
-0.521138327460417,-1.84363809019334,-1.51166141765375,0.00720387768928495,0.0875968989236265,0.523912952200676,0.365748351986832,-0.0252413066724491,0.195954924627605,0.0018964224731691,0.0283269976723543,-0.00250954527711121,0.0847,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.140374949191273,-0.0280257425980616,-0.0980473331029996,0.0184742215432096,-0.0647039601432933,0.116338681304757,0.491848068171466,-0.0607572352322147,0.157060813987382,0.0380509498518295,0.0905187297318916,0.00730606590510396,-0.162237345101403,0.0538215463106828,165.589797203579
-0.51533947680868,-1.84090911913219,-1.50871201259733,0.00719514189303981,0.0885368643398448,0.52406938287326,0.368087934473353,-0.0257084023824168,0.194320802409222,0.00220432616555593,0.0272485983366328,-0.000570567255365264,0.0847,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.139784411383399,-0.0243559926488716,-0.0880649952685059,0.0164188959722638,-0.047475602439537,0.11041885027514,0.485732941601295,-0.061686196853705,0.157248094264787,0.0380313372468462,0.0929859471879011,0.00828434132622281,-0.167432482803967,0.0520763393219182,1035.79286783751
-0.509580817478788,-1.838105312956,-1.50608408574928,0.00725250975537824,0.0888999965294762,0.524063700632498,0.370417674663076,-0.0261143355932314,0.19285305248808,0.00247797443176033,0.0264573382959738,0.00126974691588707,0.0847,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.139101957627096,-0.0217538123390439,-0.0800154160389149,0.0146204798417054,-0.0341919687267888,0.106254087467426,0.480020377633538,-0.0624508986974146,0.157239340870078,0.0379610215476486,0.0951472500608062,0.00891094538213159,-0.16865186135672,0.0503446147965854,263.193576942917
-0.503795709981631,-1.83527789675445,-1.50348209236288,0.00732220015830928,0.0892587615404564,0.524060681705768,0.372736040623528,-0.0264768991322154,0.191519462220765,0.00272164909578875,0.0258874721505273,0.0030406483736775,0.0847,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.13853292122543,-0.0197349512364346,-0.0733065889551404,0.0133138120421433,-0.023812423144546,0.103393234997972,0.474642872186095,-0.0630976679892331,0.157174243697342,0.0378519242699689,0.0970419524015471,0.00943500378758716,-0.170065021954086,0.0486457319798015,119.970080481302
-0.497960285679295,-1.83245781467939,-1.50091131619281,0.00739566635560371,0.0896027505610212,0.524142216174833,0.375044922643952,-0.026805814986156,0.190297685738179,0.0029435459631578,0.0254905984314516,0.00476386895697703,0.0847,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.137973880072304,-0.0187311207998191,-0.0691300565180891,0.0128902355524227,-0.0185068865537973,0.102369310257866,0.469549839939341,-0.0636520666799909,0.157060369275923,0.0377102591569848,0.0987121893553301,0.00990150037040478,-0.171538775182644,0.0469643273523509,78.7339922526488
-0.492092530154844,-1.82962829467239,-1.49851996955647,0.00754712478130359,0.0896484714148803,0.524264277475004,0.377344487311823,-0.0271180003328196,0.189145518129544,0.00315838322236485,0.0251821503222216,0.00647002412794147,0.0847,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.137422608955422,-0.0168433778564886,-0.0639757027552001,0.0114043146914896,-0.0113708123310782,0.0996428595736319,0.464650484650297,-0.0641579001871037,0.156854549156893,0.0375538610882083,0.100241016338429,0.0100266581714159,-0.170880528552505,0.0452461576205299,58.9086963527286
-0.486110621415451,-1.826836291803,-1.49565879779547,0.00755543656367179,0.0906484649080482,0.52458399015033,0.379634864127747,-0.0273987232970945,0.188079256416958,0.00334845513388968,0.0249926367833703,0.00813073845416867,0.0847,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.136871265514064,-0.013722416436618,-0.0617883137571501,0.0108442565371199,-0.0101140974214724,0.0944238175357915,0.459978068265104,-0.0645800042834878,0.156824120986638,0.0373552853871455,0.101560484924538,0.0106990783134611,-0.177398956919518,0.0436084225109116,47.4166545713769
-0.48016588697402,-1.82397836327531,-1.49313362809903,0.00759708585434039,0.0910409815972427,0.524758820688612,0.381916051886315,-0.0276274302377048,0.187049451187672,0.00352919274284168,0.0248240684930124,0.00970446874643186,0.0847,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.136338040900277,-0.0119044708499273,-0.0585707616999498,0.0103226837342071,-0.00708227657063056,0.0917037150127878,0.455426844413933,-0.0648745745197935,0.156658764428427,0.0371085300339187,0.102829518731395,0.0111456479198302,-0.179419623179057,0.0419577333802604,40.0967642835734
-0.474186708109529,-1.8211238136821,-1.49076021915843,0.00767597045989007,0.0911805404872119,0.524995225338893,0.384188352567986,-0.0278258380852035,0.186073271826006,0.00370123747174513,0.0247060305501686,0.011232863996645,0.0847,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.135795550838008,-0.00992518940536688,-0.0549325324301764,0.00985303829641238,-0.00336780705005875,0.088575731308175,0.451031788008618,-0.065092588165013,0.15642296373672,0.0368341488707418,0.103996797299853,0.0113923046853607,-0.179599201977498,0.0402940045160019,34.9223736848944
