p_1,p_2,p_3,e_1,e_2,e_3,vb_1,vb_2,vb_3,wb_1,wb_2,wb_3,rb_series_1,rb_series_2,rb_series_3,rb_dot_1,rb_dot_2,rb_dot_3,Fl_series,Fr_series,rb_dot_dot_1,rb_dot_dot_2,rb_dot_dot_3,vb_dot_1,vb_dot_2,vb_dot_3,wb_dot_1,wb_dot_2,wb_dot_3,alpha,beta,vb_dot_sim_1,vb_dot_sim_2,vb_dot_sim_3,wb_dot_sim_1,wb_dot_sim_2,wb_dot_sim_3,radius
-0.430523769351049,-1.77151771024001,-1.50947070853426,0.00179956095085266,0.059171339383359,0.587382322281519,0.445672952541314,-0.0183734005553091,0.183296207085758,0.00803805532657214,0.0101291726421265,0.00138594864550838,0.0947,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.153227482718629,0.00658453661944475,-0.0383375357882287,0.0175559887867578,0.0311894245987316,0.0452188347866181,0.390192218768388,-0.0381090095725493,0.162654251176827,0.0281302787118725,0.0769219842162783,0.0171554914091457,-0.181146614301,0.0283828339294695,324.10243629017
-0.423991343513205,-1.76762836113936,-1.50723182714997,0.00201271762517918,0.0586623159969297,0.587548352198369,0.448226743919957,-0.0182636582783183,0.182657248155954,0.00833065513968477,0.0106489963854387,0.00213959589195201,0.0947,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.152759436891533,0.00782446862004231,-0.0329825975270287,0.0171429986395732,0.0369036913163827,0.0436338099917887,0.38696440640553,-0.0377157389659506,0.162090671105343,0.0277289551835845,0.0773635089739643,0.0159760070481962,-0.176862165483717,0.0268796775397511,211.784011979189
-0.417452773079658,-1.76367890059593,-1.5046724676945,0.00216283773038676,0.0588114976560094,0.587626652897196,0.450772734534816,-0.0181332504679843,0.182107538197171,0.00861637178367765,0.0112640579073784,0.00286682605848182,0.0947,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.152350810055475,0.00925476166100801,-0.0280850041047837,0.0168745652952767,0.0415892004187032,0.0418500100452865,0.383941028021738,-0.0372810488038226,0.161629078965058,0.0273021359396894,0.0776031787662436,0.01500921148683,-0.177494218015962,0.0253694228284527,159.13392729465
-0.410853781411625,-1.75972112681647,-1.50198822610027,0.00225628753662665,0.059240069655227,0.587777371050778,0.453311914702408,-0.0179790044403008,0.181639454795424,0.00889761453859893,0.0119572112476901,0.00356432622590327,0.0947,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.151863480418943,0.0105091786629637,-0.0228797401388614,0.0163607246457422,0.0463727501259291,0.0405452407006282,0.381104681683032,-0.036799285293181,0.161192763416682,0.0268464940057155,0.0776734286396129,0.0142201250440644,-0.180231994905424,0.0238461730402193,128.761096302623
-0.404228861057352,-1.75573651148653,-1.4994119727407,0.00240174714411881,0.0594917169071366,0.587932251260481,0.45584297270939,-0.0178038514625848,0.18125812579311,0.00917029328269463,0.0127300904164556,0.0042400802375804,0.0947,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.151416328667048,0.0113895577315658,-0.0186884887176919,0.0159568994385484,0.048748765543,0.039790490081441,0.378464038692391,-0.0362771257691604,0.160681826027959,0.0263711974018783,0.0775875026310245,0.0131845451736206,-0.181714164532104,0.0223256803080686,108.845436005179
-0.397589363555849,-1.75167457046636,-1.4967298340386,0.00246357421470545,0.0599864560454318,0.588002031651722,0.458366578187174,-0.017614025500392,0.180946650981148,0.00943624160667044,0.0135425698421723,0.00490325507227109,0.0947,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.151062982486813,0.0122736023450647,-0.0149563372782519,0.0154551083098911,0.0502170443361369,0.0390507684262067,0.375984501527821,-0.0357282890796335,0.16019362484713,0.0258709780575109,0.0773449514338239,0.012459195861702,-0.184986835074066,0.0207952949122268,94.633828802071
-0.390892870154722,-1.74762826163688,-1.49411707186048,0.00257701120613453,0.060380108758389,0.588179108562879,0.460884294561954,-0.0174094654613076,0.180697378693178,0.00969382674516863,0.0143795205811079,0.00555410121270786,0.0947,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.150698270116288,0.0131634492913572,-0.0113141538291978,0.0148561902397463,0.0512452758091658,0.0386145120144431,0.373648661691251,-0.0351532166977183,0.159658111143661,0.0253552042287185,0.076974767181,0.0115036848647606,-0.187497638735238,0.0192699609835487,83.9879724029221
-0.384179074156691,-1.74352776467116,-1.49147020335685,0.00268362995949531,0.0608724292379636,0.588304671913884,0.463395932397226,-0.017190074639785,0.180508809462691,0.00994142991583106,0.0152336085112607,0.00619767641294858,0.0947,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.150368228230754,0.0139671953963714,-0.00805285016106327,0.0142353882883507,0.0513940066494705,0.0385352221044068,0.371452165202495,-0.0345522196149869,0.15911850415614,0.0248166843349753,0.0764669012967246,0.010555606217595,-0.190707825232533,0.0177401245999595,75.6608001122024
-0.377444405434368,-1.73940798224264,-1.48894163615987,0.00287935479861614,0.061160502766833,0.588434157532148,0.465902069534405,-0.0169572880498455,0.18037459529334,0.0101786863873036,0.0160901752887518,0.00683993011468869,0.0947,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.149987862102133,0.0145710033147674,-0.00474428162742901,0.0136238175865416,0.0511776105097412,0.0388099220716306,0.369381083331331,-0.0339287333950486,0.158512980182778,0.0242616879664041,0.0758450981319249,0.00923398578337763,-0.192369471766131,0.016211313742771,68.912469194421
-0.370705817866712,-1.7352154332076,-1.48637532303319,0.00305773348990419,0.0615459094352287,0.588465662214043,0.468401867236107,-0.0167144379945993,0.180295523932883,0.0104057500137459,0.0169431354639142,0.00748676214921587,0.0947,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.149530598758137,0.0148669545837125,-0.00184278023374895,0.0129603650956289,0.0498002987736375,0.0396467385249109,0.367435964135435,-0.0332898144229145,0.15790516047207,0.0236845751378655,0.0750881356529422,0.00797329344133199,-0.194693802397749,0.0146731175815223,63.2842025552316
