p_1,p_2,p_3,e_1,e_2,e_3,vb_1,vb_2,vb_3,wb_1,wb_2,wb_3,rb_series_1,rb_series_2,rb_series_3,rb_dot_1,rb_dot_2,rb_dot_3,Fl_series,Fr_series,rb_dot_dot_1,rb_dot_dot_2,rb_dot_dot_3,vb_dot_1,vb_dot_2,vb_dot_3,wb_dot_1,wb_dot_2,wb_dot_3,alpha,beta,vb_dot_sim_1,vb_dot_sim_2,vb_dot_sim_3,wb_dot_sim_1,wb_dot_sim_2,wb_dot_sim_3,radius
-0.631130739002509,-1.85399908185414,-1.49362236322272,-0.0164103821110506,0.168852149886892,0.500116359799711,0.276793222456215,0.0113110136131023,0.250630696538944,-0.0118986731397244,-0.00591356886277378,-0.0667990787284075,0.0647,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.135129002288197,0.0483066204053213,-0.183355402468202,0.102218076774049,-0.220693637409841,-0.0835627440382916,0.735834428872062,0.0302823981841459,0.139476726541864,-0.0110109546408439,-0.051859128965631,0.0393775381708728,-0.113986188842073,0.0770242055647819,4.52230075283804
-0.626509713333655,-1.85141359675864,-1.49039146872789,-0.0167443252721781,0.168368325929553,0.499201942809275,0.279045372494352,0.012116123953191,0.247574773164474,-0.0101950385268236,-0.0095917961529378,-0.0681917911290457,0.0647,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.175008365988889,0.00217474704350414,-0.162722119854941,0.102610975655127,-0.209169585583571,-0.0673261283065155,0.725709568161443,0.0324679221910276,0.139107656079754,-0.011292011324127,-0.0428690307651575,0.0374889790623583,-0.106219734478276,0.0715606624938395,4.4714506770726
-0.621920411368899,-1.84868489949515,-1.48689573084282,-0.0170990832898932,0.168396499539649,0.497986395208312,0.281962178594167,0.0121523697372494,0.244862737833558,-0.00848485559923812,-0.013077955912664,-0.0693138932674877,0.0647,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.149502810430608,-0.00816394930903245,-0.0790986125902549,0.10266729209742,-0.19673713730813,-0.0506877723022015,0.715093409521496,0.0325298639466713,0.138638949354939,-0.0102168442500786,-0.0352503689639546,0.0369000335657747,-0.101770132123024,0.0683288082930497,4.45268659783849
-0.61732144520548,-1.84591935669497,-1.48352686719403,-0.0174208923785766,0.168188285609859,0.496717290220629,0.284453892101343,0.0120163039154322,0.24354442762372,-0.00677373406428112,-0.0163569082011328,-0.0701586894725243,0.0647,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.164627958424668,-0.0375732390245161,-0.0479826716162934,0.0600080803965888,-0.184317210736852,-0.0320637419814679,0.708072357523573,0.0320778080591195,0.138148413355954,-0.00916780836541295,-0.0323333977893573,0.0362616186797661,-0.0947524721511354,0.0648713493391941,4.45015932958474
-0.612710643771304,-1.84310437819957,-1.48017259523121,-0.0177421120978474,0.167958906514487,0.495368924173255,0.287197691408421,0.0113900832650236,0.242744716430116,-0.00577359939100464,-0.0194288617134137,-0.0706930851722155,0.0647,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.165057652867002,-0.0593427769527903,-0.0184653163489068,0.0436015075730799,-0.104949864676336,-0.015189093294421,0.701711425347775,0.0302801413417978,0.137518485655545,-0.00745906607710431,-0.0311382192126294,0.0373219408943084,-0.0871563877348951,0.0649224374477674,4.47059264793784
-0.60806971660557,-1.84029453805711,-1.47689879885363,-0.0180568192050237,0.167586301180982,0.494044195420408,0.289948652289538,0.0104010369824771,0.242436961157634,-0.00504690759811997,-0.0211780261246859,-0.0709462367271225,0.0647,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.147351264715299,-0.0726652341533356,0.0254719951321641,0.0723850759360909,-0.0799516912644579,0.00151272975987354,0.696390953974273,0.0275126960460282,0.136683144728473,-0.00527459587755714,-0.03119388899879,0.0393032634497429,-0.0799914170573743,0.0666544728375677,4.5115179476396
-0.603405583510194,-1.83747724828767,-1.47374459834234,-0.0183707547037769,0.166996705962882,0.492720713598519,0.29240450670146,0.00918994974658816,0.242861494409837,-0.00384048966585179,-0.0225105543124269,-0.0709210245644579,0.0647,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.149100078246474,-0.0614116597011648,0.0223034919241527,0.0635671164077914,-0.0547562064861101,0.0182184808104688,0.693103383381629,0.0241724969074474,0.135783604171922,-0.0028414070185063,-0.0335064465576573,0.0409782349784501,-0.0712628078671038,0.066977698481367,4.57031669180865
-0.598712692359638,-1.83464453972121,-1.47061419735996,-0.0186649528856447,0.166370934307261,0.491395201665326,0.294889508005567,0.00816642208490208,0.243233219275239,-0.00278103772572193,-0.0234231577538621,-0.0706173832176168,0.0647,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.151523755594661,-0.0496152717036015,-0.00547368329384346,0.0455310465324326,-0.0633040353405205,0.0350018865423993,0.689697887286587,0.0213603140099165,0.134816573702138,-0.000822111135433042,-0.0355943446028682,0.0425507131960238,-0.0629400374945504,0.0669708214766734,4.65151607331047
-0.594003186507172,-1.83177779312979,-1.46742503308895,-0.0188838940570507,0.165872096545242,0.490018009517934,0.297414903932145,0.00733950088984206,0.243141991220342,-0.00202218695018139,-0.0244782250095374,-0.0700340184419101,0.0647,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.142418525967034,-0.0360180230802556,0.0125626620161978,0.0321009162430554,-0.0435853470862021,0.0522387908221741,0.685331654721996,0.0191033388419925,0.133946038616655,0.000792018545603455,-0.0362526321621499,0.0440340240663425,-0.0558133733702484,0.0671426724665336,4.75493270203449
-0.589297636688855,-1.82886742839572,-1.46435004399801,-0.0190424393367325,0.165171629603926,0.488553023098928,0.299788546031596,0.00673920050517113,0.243351368920612,-0.0014871716794638,-0.0252046474609741,-0.0691633719282072,0.0647,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.141642576394505,-0.0327382837824535,-0.0139937551417063,0.0227341846758742,-0.0234137501188971,0.0674667225923464,0.681860636370008,0.0174516128295225,0.132989807291641,0.00184791706595054,-0.0378205029328409,0.0452249665686937,-0.0474880558418269,0.0668610687273134,4.8817606641
-0.584437334724099,-1.82613989645637,-1.46135037520902,-0.0192254864218821,0.164343204969563,0.487548444367631,0.302149255638171,0.00619356244213024,0.24311813966825,-0.00110826860153256,-0.0255948766296224,-0.0680389265516681,0.0647,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.141799915594943,-0.0326202436616959,-0.0175016240840203,0.0184755490089264,-0.00324042552445745,0.0825881303171233,0.677557309912789,0.0159690401811592,0.132052496126132,0.0027559789562421,-0.0378344902241609,0.0467512695305886,-0.0392050324876453,0.0668568701329964,5.00408630409357
-0.579540324369735,-1.82341195987684,-1.45839646124349,-0.0193773513124552,0.163448027907969,0.486566924308623,0.304512587564753,0.00564989171443531,0.242826445933516,-0.000800342784717125,-0.0256488837216967,-0.0666624577130494,0.0647,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.14158003950329,-0.0340022864989998,-0.0307120197447258,0.0229148543177354,0.017193337907217,0.0754737987110082,0.673169842135649,0.0145053251268517,0.131081954208356,0.00358065406016362,-0.0375765844684467,0.0483093466909934,-0.0310033373455135,0.0668061706624886,5.13056442082123
-0.574634678524343,-1.82064991857194,-1.45551910286031,-0.019505914302443,0.162426411901065,0.485522734491769,0.306872254889808,0.00508318693945198,0.242314578937771,-0.000418428546088201,-0.0253623280899097,-0.0654045610678659,0.0647,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.141472221843746,-0.0257998533675145,-0.0645264065050721,0.0244286040178251,-0.00315815725541201,0.0736908274633796,0.668383782164806,0.0129994934281109,0.130098491678864,0.0045011224309678,-0.0365065044127252,0.0497131732810432,-0.0226106377113455,0.0667572256613974,5.26412065202788
-0.569620211918773,-1.81786785425108,-1.452224634663,-0.0197560421244774,0.162241961451871,0.484542970416244,0.30923012525387,0.00465318938332674,0.241239138829353,-1.12851457911153e-05,-0.0254149640441666,-0.0641763806101429,0.0647,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.14139151363061,-0.0239502473180567,-0.047868888038845,0.0245933716220237,-0.0458689300262197,0.0735024613880003,0.662505991054609,0.0118638193202885,0.129463397483948,0.00521525945340656,-0.0337514172779324,0.0513925168257289,-0.0205907996030173,0.0665387312738673,5.37825978191047
-0.564565295557593,-1.81509170973214,-1.448960644736,-0.0198854059157935,0.162014631572597,0.483595889062218,0.311586650481047,0.00425401859469246,0.240441324028705,0.000398604381242613,-0.0261794462112703,-0.0629513395870096,0.0647,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.141275507700774,-0.0211207185659677,-0.0391066924103689,0.0285976562124826,-0.0439101936917004,0.058153634117875,0.657224772510685,0.0108083447017254,0.128853120317505,0.0058415899560563,-0.0321750324233588,0.0524966444030655,-0.0168570929950615,0.0659495961178349,5.49131049835374
-0.559473185220915,-1.81229971591421,-1.44568371683067,-0.0200579648454141,0.161838089274151,0.482652664149631,0.31394124227606,0.003902006618593,0.239789545821866,0.000875231984783989,-0.0269112827727986,-0.0619821123517117,0.0647,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.141396965231098,-0.0191956422770762,-0.0297362317626848,0.0261179231370772,-0.0126191956256824,0.0546293927164446,0.652277229742436,0.00987712794105549,0.128228823713541,0.00644132821107527,-0.0311053467083341,0.0535251025547819,-0.013398508090572,0.065275384736318,5.59970786722026
-0.55434460843945,-1.80950338552319,-1.44242683440254,-0.0202547757208055,0.161651386869849,0.481725247954856,0.316297858363245,0.00358207924730839,0.239293941959155,0.00131053070373528,-0.0271216026998933,-0.0610716224731043,0.0647,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.141472583989236,-0.0203801947820312,-0.0275597296294428,0.0254354938978997,0.00493412042082648,0.0492256838512101,0.647677527669329,0.00903131188012599,0.127519860338178,0.00697780741238469,-0.0304080817751948,0.0546146681742253,-0.0105022018954544,0.0646877177764631,5.70570031061811
-0.549191605440865,-1.8066962120876,-1.43922111700913,-0.0204088481892165,0.161391651681349,0.480789397184516,0.318655734763066,0.00324240933427454,0.238834613131997,0.0017344556020336,-0.0270393673595462,-0.0602511944089174,0.0647,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.141400299171864,-0.0216556016235418,-0.0262029838608202,0.024004097927167,0.0255450621967021,0.0458051644471019,0.643185331944158,0.00814196654680502,0.126764419096643,0.00756905595604615,-0.0297563096261556,0.0555537776449301,-0.00746658839646236,0.0642343430094324,5.81786420229088
-0.544029089483247,-1.80387144242395,-1.43614298054537,-0.0205648704978931,0.160909812065816,0.47982423711879,0.32101240641593,0.00288148264054885,0.238397896734317,0.00213452390081972,-0.0266136163229345,-0.0594877750014657,0.0647,0.0006,0.238,0,0,0,0.02009,0.02009,0,0,0,0.141349684890688,-0.0234086528382388,-0.0247116542504849,0.0224238794274111,0.0341848390275214,0.0475769647660843,0.638776540275246,0.00720622792721713,0.125926635672251,0.00820543300934176,-0.0290826580709308,0.0565525658748698,-0.00326903565246599,0.0639875275123052,5.93669448550209
